,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,stage,year,month,day,time,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,dog_type
71,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,13.0,10.0,Jed,,,pupper,,pupper,2017,6,12,16:06:11,4308,26651,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,True,miniature_poodle,0.2771909999999999,True,toy_poodle,0.157402,True,cocker_spaniel
72,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",12.0,10.0,None,,,,,,2017,6,12,00:15:36,4125,23134,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True,flat-coated_retriever
73,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",13.0,10.0,Sebastian,,,,puppo,puppo,2017,6,11,21:18:31,11007,35501,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,Cardigan
74,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,14.0,10.0,Walter,,,,,,2017,6,11,00:25:14,12518,0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,French_bulldog
75,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",13.0,10.0,None,,,,,,2017,6,10,16:39:04,4143,24837,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,Newfoundland
76,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",12.0,10.0,Sierra,,,pupper,,pupper,2017,6,9,16:22:42,1667,7467,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,vizsla
77,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,12.0,10.0,None,doggo,,,,doggo,2017,6,9,00:02:31,5669,28031,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True,Labrador_retriever
78,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",13.0,10.0,None,,,,,,2017,6,8,14:20:41,3884,15029,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True,pug
79,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,13.0,10.0,Monkey,,,,,,2017,6,8,01:06:27,3911,21309,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,cocker_spaniel
80,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,12.0,10.0,None,,,,,,2017,6,7,16:14:40,9429,41606,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True,Pembroke
81,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,13.0,10.0,Harry,,,,,,2017,6,7,01:19:32,6649,35085,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2,Labrador_retriever,0.972019,True,flat-coated_retriever,0.00817828,True,Chesapeake_Bay_retriever,0.00735927,True,Labrador_retriever
82,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,12.0,10.0,Kody,,,,,,2017,6,6,16:07:15,8549,35324,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True,pug
83,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,13.0,10.0,Lassie,,,,,,2017,6,6,00:01:46,11918,39090,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,Shetland_sheepdog
84,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,12.0,10.0,Rover,,,pupper,,pupper,2017,6,5,16:15:56,3678,20787,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,Labrador_retriever
85,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,12.0,10.0,Napolean,doggo,,,,doggo,2017,6,4,23:56:03,3628,20730,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False,komondor
86,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",13.0,10.0,Boomer,,,,,,2017,6,3,15:55:36,3999,23255,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False,kelpie
87,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",13.0,10.0,Cody,,,,,,2017,6,2,15:00:16,2817,12819,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,Pembroke
88,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,13.0,10.0,Zoey,,,,,,2017,6,1,20:18:38,27680,85011,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,golden_retriever
89,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",13.0,10.0,Rumble,,,,,,2017,6,1,16:00:09,4384,22453,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True,Greater_Swiss_Mountain_dog
90,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",13.0,10.0,Dewey,,,,,,2017,5,31,04:27:59,10663,43710,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,Pembroke
91,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,13.0,10.0,Stanley,,,,,,2017,5,30,23:51:58,6728,29116,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,Pembroke
92,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,12.0,10.0,Scout,doggo,,,,doggo,2017,5,30,16:49:31,3327,16476,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,Chihuahua
93,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,13.0,10.0,Gizmo,,,,,,2017,5,29,16:24:37,4023,21112,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,Pembroke
94,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,13.0,10.0,None,,,,,,2017,5,28,00:18:35,6275,28295,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,Labrador_retriever
95,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",12.0,10.0,Cooper,,,,,,2017,5,27,19:39:34,2240,10539,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,whippet
96,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",12.0,10.0,None,,,,,,2017,5,26,00:29:37,4439,24964,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,Labrador_retriever
97,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13.0,10.0,Harold,,,,,,2017,5,25,16:10:44,7788,35179,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,Border_collie
98,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12.0,10.0,Shikha,,,,puppo,puppo,2017,5,24,16:44:18,2697,16755,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,Eskimo_dog
99,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,13.0,10.0,None,,,,,,2017,5,23,17:40:04,135,0,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1,Blenheim_spaniel,0.352946,True,papillon,0.2117659999999999,True,Pekinese,0.112952,True,Blenheim_spaniel
100,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",13.0,10.0,None,,,,,,2017,5,23,16:16:06,8425,33420,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,Samoyed
101,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12.0,10.0,Lili,,,,,,2017,5,22,16:06:55,3727,20070,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,True,groenendael,0.306407,True,curly-coated_retriever,0.0613140999999999,True,flat-coated_retriever
102,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",13.0,10.0,Jamesy,,,pupper,,pupper,2017,5,22,00:28:40,32883,106827,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,French_bulldog
103,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12.0,10.0,Coco,,,,,,2017,5,21,16:48:45,15546,54720,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,Samoyed
104,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13.0,10.0,Boomer,,,,,,2017,5,19,23:57:46,6008,26640,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,golden_retriever
105,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13.0,10.0,Sammy,,,,,,2017,5,19,00:12:11,5384,27530,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,Chesapeake_Bay_retriever
106,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13.0,10.0,Nelly,,,,,,2017,5,18,00:50:50,8209,29063,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,Pembroke
107,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12.0,10.0,Meatball,,,,,,2017,5,16,00:41:21,3266,15195,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,bull_mastiff
108,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13.0,10.0,Paisley,,,,,,2017,5,15,19:14:50,9616,31459,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,golden_retriever
109,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13.0,10.0,Neptune,,,,,,2017,5,14,00:34:33,4489,15935,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,Eskimo_dog
110,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12.0,10.0,Belle,,,,,,2017,5,13,16:33:49,5664,24829,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.0794893999999999,True,Staffordshire_bullterrier
111,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",14.0,10.0,None,,,,,,2017,5,12,17:12:53,1195,9094,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,Lakeland_terrier
112,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13.0,10.0,Quinn,,,,,,2017,5,12,16:05:02,2687,8945,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,True,pug,0.0595761999999999,True,boxer,0.00141218,True,French_bulldog
113,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13.0,10.0,Zooey,,,,,,2017,5,12,00:46:44,5457,20011,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.1235359999999999,True,Australian_terrier
114,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11.0,10.0,Dave,,,,,,2017,5,11,17:34:13,3809,17779,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,True,beagle,0.242034,True,boxer,0.0776925,True,basset
115,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,13.0,10.0,None,,,,,,2017,5,10,00:08:34,21840,66437,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,chow
116,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,10.0,None,,,,,,2017,5,9,02:29:07,37911,0,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,cocker_spaniel
117,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13.0,10.0,Hobbes,,,,,,2017,5,8,00:54:59,11528,37744,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,Cardigan
118,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,13.0,10.0,None,,,,,,2017,5,7,18:36:02,4479,18032,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,syringe,0.1447119999999999,False,oxygen_mask,0.1066839999999999,False,Bouvier_des_Flandres,0.0826102,True,Bouvier_des_Flandres
119,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12.0,10.0,Burt,,,,,,2017,5,6,23:49:50,4119,17538,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.0757641999999999,False,German_shepherd
120,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13.0,10.0,Lorenzo,,,,,,2017,5,5,18:36:06,2334,7878,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,Cardigan
121,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13.0,10.0,Carl,,,,,,2017,5,5,16:00:04,5698,24678,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,True,toy_poodle,0.2351929999999999,True,Lakeland_terrier,0.0879506999999999,True,Bedlington_terrier
122,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12.0,10.0,Milky,,,,,,2017,5,4,00:15:58,4349,20021,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.1925579999999999,True,hog,0.10027,False,French_bulldog
123,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13.0,10.0,Trooper,,,,,,2017,5,3,19:26:06,3780,16105,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,Labrador_retriever
124,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13.0,10.0,None,,,,puppo,puppo,2017,5,3,03:17:27,1704,19476,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,golden_retriever
125,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12.0,10.0,quite,,,,,,2017,5,2,00:04:57,25661,75193,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,Angora,0.2242179999999999,False,malamute,0.216163,True,Persian_cat,0.128383,False,malamute
126,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,13.0,10.0,None,doggo,,,,doggo,2017,5,1,00:40:27,3771,16304,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,golden_retriever
